cls,job,marital,education,default,housing,loan,contact,month,poutcome,age,balance,day,duration,campaign,pdays,previous
0,4,2,1,0,1,0,0,5,3,-0.55903035,-0.1088005,0.74419934,-0.016165555,-0.56934434,-0.41144857,-0.2519376
0,1,0,1,0,1,1,2,8,3,1.2302555,-0.4474144,1.5852952,0.057612885,-0.24655762,-0.41144857,-0.2519376
0,0,2,2,0,0,0,0,6,3,-1.6891056,-0.37187493,-1.2984619,0.022665203,-0.56934434,-0.41144857,-0.2519376
0,0,1,1,0,0,1,2,8,3,-0.7473762,0.8702567,-0.93799233,0.30612972,0.3990158,-0.41144857,-0.2519376
0,9,0,1,0,1,0,0,1,3,0.10018021,-0.34100226,1.344982,-0.21420242,-0.24655762,-0.41144857,-0.2519376
0,2,1,2,0,1,0,2,6,3,0.0060072714,-0.34691405,0.5038862,-0.60639304,0.0762291,-0.41144857,-0.2519376
0,4,2,2,0,1,1,0,8,3,0.7593908,-0.0040305424,-0.5775227,1.7778155,-0.56934434,-0.41144857,-0.2519376
0,1,1,1,0,1,1,2,8,3,1.0419096,0.28531846,0.3837297,0.8225788,0.3990158,-0.41144857,-0.2519376
0,9,2,1,0,1,0,0,8,0,-0.27651155,-0.16364872,-0.33720958,0.41097277,-0.56934434,3.074064,0.18219551
0,4,2,2,0,1,0,0,8,1,-1.4065868,-0.39650735,1.344982,-0.7151192,0.3990158,0.02798569,1.9187279
0,3,0,1,0,0,0,0,9,3,0.8535637,-0.4474144,0.3837297,-0.51319927,-0.56934434,-0.41144857,-0.2519376
0,9,2,2,0,0,1,2,5,3,-0.37068447,-0.28746778,-1.4186186,-0.8859745,-0.24655762,-0.41144857,-0.2519376
0,7,2,2,0,1,0,0,5,3,-1.5007597,-0.40471816,0.02326005,-0.8121961,-0.56934434,-0.41144857,-0.2519376
0,0,1,1,0,0,1,0,3,3,0.8535637,-0.19747728,-1.2984619,0.057612885,0.0762291,-0.41144857,-0.2519376
0,0,1,1,0,1,0,0,0,3,-0.27651155,0.1874456,0.02326005,1.4128063,-0.56934434,-0.41144857,-0.2519376
0,5,0,0,0,0,0,0,4,1,1.4186013,-0.21948226,1.5852952,-0.44330388,-0.56934434,0.6172271,0.18219551
0,5,1,2,0,0,0,0,5,0,2.6428494,-0.29206583,-1.0581489,-0.5675623,-0.56934434,0.37753567,0.18219551
0,4,2,2,0,0,0,0,1,3,-0.08816566,-0.4474144,-1.1783054,1.4865848,1.0445893,-0.41144857,-0.2519376
0,1,1,1,0,1,1,0,0,0,0.7593908,-0.077270985,0.1434166,-0.37340853,-0.24655762,2.4049256,0.18219551
0,0,1,1,0,0,0,0,5,3,-0.55903035,-0.33837482,-0.8178358,-0.22973472,-0.24655762,-0.41144857,-0.2519376
0,0,2,1,0,1,0,0,9,3,0.19435315,-0.20667338,0.3837297,3.2766826,0.0762291,-0.41144857,-0.2519376
0,9,2,2,0,0,0,1,1,1,-0.27651155,0.119788505,-1.6589316,-0.4549531,-0.24655762,1.4461598,2.352861
0,1,2,1,0,1,1,0,5,3,-0.7473762,-0.41161525,-0.6976792,-0.28798085,0.0762291,-0.41144857,-0.2519376
0,4,1,1,0,0,0,0,9,3,1.4186013,0.4758093,0.6240428,-0.42000544,-0.24655762,-0.41144857,-0.2519376
0,0,2,2,0,1,0,0,0,0,-0.37068447,0.31356367,0.5038862,-0.55979615,-0.56934434,1.1165842,0.6163286
0,1,1,1,0,1,0,0,9,0,-0.7473762,-0.25166863,0.26357314,-0.70346993,-0.56934434,0.8669056,1.0504618
0,10,2,2,0,0,0,0,5,3,-1.5007597,0.4666132,0.6240428,-0.47048542,0.0762291,-0.41144857,-0.2519376
0,9,0,1,0,1,1,2,5,3,0.2885261,-0.34789935,-1.5387751,-0.80442995,-0.56934434,-0.41144857,-0.2519376
0,5,1,0,0,1,0,0,5,3,1.7011201,-0.4474144,1.5852952,-0.8277284,1.367376,-0.41144857,-0.2519376
0,9,0,2,0,1,0,2,6,3,0.2885261,2.571537,-1.1783054,-0.7733653,0.0762291,-0.41144857,-0.2519376
0,9,2,1,0,1,0,0,8,3,-0.4648574,-0.044099305,-1.4186186,0.17410515,0.0762291,-0.41144857,-0.2519376
0,1,1,0,0,1,0,0,7,2,-1.0298951,-0.38139945,-1.2984619,-0.55203,1.367376,1.456147,5.391793
0,2,1,0,0,1,0,2,6,3,0.0060072714,-0.19813414,-1.4186186,-0.6957038,2.335736,-0.41144857,-0.2519376
0,4,1,1,0,1,0,2,8,3,-0.6532033,-0.28746778,-0.93799233,0.7138527,-0.24655762,-0.41144857,-0.2519376
0,1,1,0,0,1,0,2,8,3,-0.4648574,-0.45398304,-1.0581489,0.36825895,0.0762291,-0.41144857,-0.2519376
0,4,1,2,0,1,0,0,8,3,1.2302555,-0.3170267,-0.5775227,-0.60639304,-0.56934434,-0.41144857,-0.2519376
0,9,1,3,0,1,0,2,8,3,-0.08816566,-0.21816853,-0.93799233,-0.1365409,-0.24655762,-0.41144857,-0.2519376
0,0,2,2,0,1,1,0,9,3,-0.27651155,-0.44610065,0.26357314,-0.72676843,0.0762291,-0.41144857,-0.2519376
0,9,2,1,0,1,0,2,6,3,-0.55903035,0.113548286,-1.6589316,-0.57532847,0.0762291,-0.41144857,-0.2519376
0,4,2,2,0,0,0,0,1,0,-1.124068,-0.36005136,-0.45736614,-0.31904545,-0.56934434,1.4461598,0.18219551
0,1,1,0,0,1,0,2,8,3,-0.84154916,-0.37614456,0.02326005,-0.346227,0.0762291,-0.41144857,-0.2519376
0,0,1,1,0,1,1,0,9,3,-1.0298951,-0.43591926,0.6240428,-0.6491069,-0.24655762,-0.41144857,-0.2519376
0,8,2,2,0,0,0,0,11,0,-1.6891056,-0.2805707,-0.93799233,-0.18702088,-0.56934434,0.5173556,0.18219551
0,6,1,3,0,0,0,0,1,3,1.4186013,-0.4474144,0.3837297,-0.49766695,-0.56934434,-0.41144857,-0.2519376
0,7,2,1,0,1,1,2,8,3,-0.9357221,-0.437233,1.2248255,0.9429542,-0.24655762,-0.41144857,-0.2519376
0,9,2,1,0,0,0,0,1,3,-0.9357221,-0.44577223,0.74419934,-0.53261465,-0.24655762,-0.41144857,-0.2519376
0,9,1,1,0,0,0,1,1,3,0.57104486,-0.23590387,0.6240428,-0.346227,3.3040962,-0.41144857,-0.2519376
0,1,1,0,0,0,0,2,6,3,1.3244283,-0.29239425,-0.45736614,-0.69182074,-0.24655762,-0.41144857,-0.2519376
0,9,0,1,0,0,0,0,0,1,0.10018021,0.2715243,0.02326005,-0.7423007,0.72180253,1.0866227,0.6163286
0,4,1,2,0,0,0,0,1,3,0.0060072714,0.015346974,-1.2984619,-0.46660233,-0.56934434,-0.41144857,-0.2519376
0,4,1,0,0,1,0,2,8,3,-0.6532033,-0.4454438,-0.93799233,-0.51708233,0.0762291,-0.41144857,-0.2519376
0,9,1,1,0,0,0,0,1,3,0.0060072714,-0.4487281,0.5038862,-0.33846083,1.0445893,-0.41144857,-0.2519376
0,1,1,1,0,1,0,0,8,0,1.3244283,-0.37088963,-1.2984619,2.1544738,-0.24655762,3.1040254,1.0504618
0,0,0,1,0,0,0,0,5,3,-0.6532033,-0.4392036,-0.5775227,1.5836617,-0.24655762,-0.41144857,-0.2519376
0,4,1,2,0,0,0,0,3,3,-0.84154916,-0.4011054,-1.6589316,-0.75394994,-0.24655762,-0.41144857,-0.2519376
0,1,1,1,0,1,0,2,5,3,0.2885261,0.10993553,-1.4186186,-0.42000544,-0.24655762,-0.41144857,-0.2519376
0,9,1,2,0,1,0,0,5,3,-1.124068,-0.008300165,0.1434166,-0.51708233,-0.24655762,-0.41144857,-0.2519376
0,9,2,2,0,0,0,0,1,3,0.47687194,0.45216218,-0.93799233,-0.5481469,0.3990158,-0.41144857,-0.2519376
0,7,1,1,0,1,0,0,5,3,-0.1823386,-0.40668878,1.8256083,-0.6879377,0.72180253,-0.41144857,-0.2519376
0,1,0,0,0,1,0,0,5,3,0.10018021,-0.37745827,-1.0581489,0.6827881,0.0762291,-0.41144857,-0.2519376
0,9,1,2,0,1,1,0,5,3,0.47687194,-0.27367362,1.5852952,-0.19478704,-0.24655762,-0.41144857,-0.2519376
0,9,1,0,0,1,1,2,8,3,0.2885261,-0.9003228,1.2248255,-0.4588362,-0.56934434,-0.41144857,-0.2519376
0,9,0,1,1,0,0,0,4,1,-0.55903035,-0.32852185,1.5852952,0.27506512,-0.24655762,1.9954526,3.2211273
0,1,2,1,0,1,0,0,5,3,-0.84154916,-0.42048293,1.4651387,-0.6685223,0.3990158,-0.41144857,-0.2519376
0,4,2,2,0,1,0,0,11,2,-1.124068,-0.1603644,0.02326005,-0.41223928,-0.56934434,0.6272142,0.18219551
0,9,2,1,0,1,1,0,9,3,-1.0298951,-0.19058019,0.5038862,0.7915142,0.3990158,-0.41144857,-0.2519376
0,5,1,3,0,0,0,0,1,3,1.6069472,-0.13967316,-1.2984619,-0.40059006,-0.56934434,-0.41144857,-0.2519376
0,1,2,1,0,1,0,0,10,1,-1.5949327,0.16248472,-0.93799233,-0.43165466,-0.56934434,0.5173556,1.9187279
0,4,2,2,0,1,0,2,8,3,-0.27651155,-0.30815902,-1.2984619,-0.5986269,-0.56934434,-0.41144857,-0.2519376
0,7,2,1,0,1,0,0,8,3,-0.1823386,-0.103217155,-0.21705304,-0.4238885,-0.56934434,-0.41144857,-0.2519376
0,5,1,2,0,0,0,0,11,3,3.0195413,0.15788667,-0.5775227,-0.5908608,-0.24655762,-0.41144857,-0.2519376
0,6,2,1,0,0,0,0,10,3,0.9477366,-0.4474144,1.5852952,5.6259437,-0.24655762,-0.41144857,-0.2519376
0,1,1,1,0,0,1,0,5,3,1.7952931,-0.52065486,0.74419934,0.09256057,-0.24655762,-0.41144857,-0.2519376
0,9,2,1,0,0,0,0,1,3,-0.37068447,-0.34888464,-0.45736614,-0.68405455,-0.56934434,-0.41144857,-0.2519376
0,9,1,1,1,1,0,2,6,3,-0.08816566,-0.43624768,-1.6589316,-0.7384176,-0.56934434,-0.41144857,-0.2519376
0,4,1,3,0,0,0,0,3,0,0.8535637,2.2933547,1.344982,-0.2491501,-0.56934434,2.2051826,0.18219551
0,7,0,0,0,1,0,2,6,3,0.382699,0.8183644,0.5038862,-0.96363604,0.0762291,-0.41144857,-0.2519376
0,8,2,0,0,0,0,0,5,1,-1.5949327,-0.04180028,-0.21705304,0.2944805,0.3990158,0.5273428,2.352861
0,0,1,0,0,0,0,0,0,0,1.6069472,-0.07989845,-1.1783054,-0.5287315,0.3990158,3.004154,0.6163286
0,5,1,0,0,0,0,2,6,3,0.8535637,-0.30947274,-1.2984619,-0.58697766,-0.56934434,-0.41144857,-0.2519376
0,9,0,1,0,1,1,2,8,3,1.5127742,0.44263762,-1.0581489,0.29059744,-0.56934434,-0.41144857,-0.2519376
0,1,1,0,0,0,0,0,1,3,1.7011201,-0.14722711,-0.5775227,-0.46271926,1.6901627,-0.41144857,-0.2519376
0,4,2,1,0,1,0,0,0,3,-0.37068447,2.282188,0.02326005,0.8381111,-0.24655762,-0.41144857,-0.2519376
0,7,1,1,0,1,0,2,8,3,0.10018021,-0.5282088,-1.0581489,-0.4238885,-0.56934434,-0.41144857,-0.2519376
0,1,1,3,0,1,0,1,4,1,1.2302555,-0.34560034,1.4651387,1.0400311,0.3990158,2.1752212,1.0504618
0,5,1,1,0,0,0,0,4,3,1.7011201,-0.27531576,1.4651387,-0.3578762,-0.24655762,-0.41144857,-0.2519376
0,4,1,2,0,1,0,0,0,3,-0.9357221,-0.52459604,0.5038862,1.1176926,-0.24655762,-0.41144857,-0.2519376
0,10,0,1,0,0,0,0,1,3,-0.08816566,0.108950235,-0.45736614,0.83422804,1.0445893,-0.41144857,-0.2519376
0,1,1,1,0,1,0,1,5,3,0.9477366,-0.25101176,0.26357314,-0.79666376,0.3990158,-0.41144857,-0.2519376
0,1,0,0,0,1,0,2,8,3,0.6652178,-0.45332617,-0.93799233,-0.959753,-0.56934434,-0.41144857,-0.2519376
0,9,1,1,0,1,0,0,5,3,-0.9357221,-0.062163092,-0.21705304,0.72161883,0.0762291,-0.41144857,-0.2519376
0,1,2,3,0,0,0,0,9,3,0.382699,-0.17941348,0.5038862,0.08091134,0.0762291,-0.41144857,-0.2519376
0,6,1,1,0,1,1,0,4,0,0.8535637,0.22948495,1.5852952,-0.23750088,-0.24655762,2.035401,1.0504618
0,1,1,0,0,1,0,0,5,3,-1.124068,-0.24050193,1.7054517,-0.1520732,0.72180253,-0.41144857,-0.2519376
0,1,1,1,0,0,0,0,8,3,-0.08816566,-0.5912678,-0.5775227,2.9466212,-0.56934434,-0.41144857,-0.2519376
0,4,1,2,0,1,0,2,8,3,0.382699,0.05837163,0.3837297,-0.2491501,0.0762291,-0.41144857,-0.2519376
0,4,1,2,0,0,0,2,6,3,-0.4648574,-0.33706108,-0.5775227,-0.3112793,1.367376,-0.41144857,-0.2519376
0,4,1,2,0,1,0,2,8,3,-0.27651155,-0.36267883,-0.33720958,-0.5209654,0.0762291,-0.41144857,-0.2519376
0,5,1,2,0,0,0,0,1,3,1.6069472,-0.011912922,1.4651387,-0.22196856,-0.56934434,-0.41144857,-0.2519376
0,0,2,1,0,1,0,0,5,3,-1.5007597,-0.3524974,0.6240428,-0.50931615,0.0762291,-0.41144857,-0.2519376
0,3,1,2,0,0,0,0,5,3,1.0419096,-0.4332918,1.7054517,-0.87820834,-0.24655762,-0.41144857,-0.2519376
0,8,2,3,0,0,0,0,6,3,-0.6532033,-0.115369156,-1.7790881,-0.02004863,-0.56934434,-0.41144857,-0.2519376
0,4,1,2,0,1,0,0,5,3,1.0419096,0.35001966,1.4651387,-0.7655992,0.0762291,-0.41144857,-0.2519376
0,10,1,1,0,0,0,0,9,3,0.7593908,2.31109,0.3837297,1.3118464,-0.24655762,-0.41144857,-0.2519376
0,1,1,0,0,1,0,2,6,3,0.10018021,-0.3653063,-1.4186186,-0.8238453,4.2724566,-0.41144857,-0.2519376
0,5,1,0,0,0,0,0,9,0,1.889466,0.11748948,-0.45736614,-0.42000544,-0.56934434,4.222585,1.9187279
0,7,2,1,0,0,0,2,6,3,-0.4648574,2.5843458,0.26357314,0.045963656,0.0762291,-0.41144857,-0.2519376
0,5,1,0,0,0,0,1,5,3,1.7011201,0.56382924,1.8256083,-0.92868835,-0.24655762,-0.41144857,-0.2519376
0,7,1,1,0,1,0,0,8,3,0.2885261,-0.5771452,-1.2984619,2.469003,-0.56934434,-0.41144857,-0.2519376
0,7,2,1,0,0,0,0,5,0,-1.124068,-0.4139143,-0.45736614,-0.40447313,-0.56934434,1.4161984,1.9187279
0,0,0,1,0,1,0,0,8,0,0.0060072714,0.1986123,0.26357314,-0.5559131,-0.56934434,3.004154,0.18219551
0,5,1,0,0,0,0,0,3,2,1.5127742,2.6290126,-0.5775227,2.8068304,-0.56934434,0.49738136,2.352861
0,1,1,0,0,1,0,1,8,3,-0.37068447,-0.3170267,-0.21705304,-0.9519868,0.72180253,-0.41144857,-0.2519376
0,1,2,1,0,1,0,0,5,3,-0.9357221,-0.023408059,0.26357314,-0.7228853,-0.56934434,-0.41144857,-0.2519376
0,4,2,2,0,1,0,0,8,3,-0.84154916,-0.5301794,-0.0968965,-0.031697858,-0.56934434,-0.41144857,-0.2519376
0,4,1,2,0,1,0,0,0,1,-0.27651155,-0.39322305,0.1434166,1.0400311,-0.56934434,2.1951954,0.6163286
0,1,1,0,0,1,0,2,8,3,0.0060072714,-0.25889415,-0.21705304,0.7410342,-0.24655762,-0.41144857,-0.2519376
0,1,1,1,0,0,0,0,8,3,-0.9357221,0.17923479,-0.45736614,-0.12877475,-0.56934434,-0.41144857,-0.2519376
0,9,0,1,0,0,0,0,1,3,-0.6532033,-0.36235037,-0.5775227,0.22458515,-0.24655762,-0.41144857,-0.2519376
0,1,0,0,0,1,0,0,9,0,-0.4648574,0.6042264,0.5038862,1.6768554,0.0762291,1.4261856,0.6163286
0,1,1,3,0,0,0,2,6,3,0.7593908,0.19105835,-1.2984619,1.9991508,-0.56934434,-0.41144857,-0.2519376
0,1,1,1,0,1,0,0,5,3,-0.1823386,2.8385525,1.8256083,-0.06664554,0.3990158,-0.41144857,-0.2519376
0,4,0,2,0,1,0,0,7,3,1.5127742,1.6768869,1.8256083,1.6535571,0.3990158,-0.41144857,-0.2519376
0,1,1,0,0,1,0,0,9,3,0.8535637,-0.18204094,0.5038862,0.17022209,0.0762291,-0.41144857,-0.2519376
0,9,1,2,0,0,0,0,1,3,-0.6532033,-0.3827132,0.5038862,-0.69958687,0.0762291,-0.41144857,-0.2519376
0,10,2,2,0,0,0,0,3,1,0.7593908,-0.2401735,-0.8178358,-0.4588362,1.0445893,-0.2816157,0.18219551
0,1,2,2,0,1,0,0,5,3,-0.27651155,-0.36103666,-0.21705304,-0.6762884,1.0445893,-0.41144857,-0.2519376
0,4,1,1,0,1,0,0,5,3,0.0060072714,0.5694126,0.98451245,0.057612885,1.0445893,-0.41144857,-0.2519376
0,0,1,1,0,1,0,0,0,3,0.19435315,-0.5029195,0.98451245,-0.1520732,-0.56934434,-0.41144857,-0.2519376
0,2,1,1,0,0,0,0,9,3,0.7593908,0.42457384,0.1434166,-0.757833,-0.56934434,-0.41144857,-0.2519376
0,4,2,2,0,1,0,0,8,3,-0.9357221,-0.43986043,-1.0581489,-0.62192535,-0.56934434,-0.41144857,-0.2519376
0,6,1,2,0,0,0,0,1,3,0.10018021,1.6489701,1.344982,-0.5714454,0.72180253,-0.41144857,-0.2519376
0,9,1,1,0,1,0,0,1,3,-0.84154916,-0.36005136,0.3837297,-0.35011005,-0.24655762,-0.41144857,-0.2519376
0,4,1,2,0,1,0,0,11,3,0.19435315,3.9700024,-1.4186186,-0.5054331,-0.56934434,-0.41144857,-0.2519376
0,1,2,1,0,1,1,2,8,3,-0.55903035,-0.32392377,-1.1783054,-0.19867012,0.0762291,-0.41144857,-0.2519376
0,9,2,1,0,1,0,0,8,3,-0.4648574,-0.40636033,-0.0968965,1.6224924,0.0762291,-0.41144857,-0.2519376
0,9,1,1,0,1,0,0,9,3,0.0060072714,-0.41062996,0.26357314,-0.78889763,-0.56934434,-0.41144857,-0.2519376
0,0,1,1,0,1,0,0,0,0,1.7952931,0.18120538,0.5038862,-0.7500669,-0.56934434,2.4648483,1.0504618
0,1,2,3,0,0,0,2,8,3,-0.37068447,0.2711959,0.02326005,-0.25303316,1.6901627,-0.41144857,-0.2519376
0,3,1,1,0,0,0,0,6,3,1.7952931,-0.354468,-1.6589316,-0.46660233,-0.56934434,-0.41144857,-0.2519376
0,7,1,1,0,1,0,0,8,3,-0.55903035,-0.44183105,-1.4186186,-0.57532847,0.3990158,-0.41144857,-0.2519376
0,0,2,1,0,1,0,0,8,3,-0.9357221,0.1440925,-0.45736614,0.18575439,-0.56934434,-0.41144857,-0.2519376
0,9,0,2,0,1,0,0,8,0,-1.0298951,-0.3433013,-0.0968965,-0.3617593,0.0762291,2.5347583,1.9187279
0,0,2,1,0,1,1,2,6,3,-0.6532033,-0.6044051,1.344982,-0.5714454,0.3990158,-0.41144857,-0.2519376
0,7,1,1,0,1,1,0,9,0,1.3244283,0.7172072,0.26357314,1.2807817,-0.56934434,0.6971242,0.6163286
0,7,0,1,0,0,0,2,6,3,0.47687194,-0.4474144,0.5038862,2.9699197,0.0762291,-0.41144857,-0.2519376
0,0,2,1,0,1,0,0,9,3,-0.7473762,-0.4474144,0.3837297,-0.67240536,-0.24655762,-0.41144857,-0.2519376
0,9,2,2,0,1,0,0,8,0,-0.27651155,-0.15970755,-0.33720958,-0.9830514,1.367376,3.143974,1.4845948
0,1,1,0,0,0,0,1,9,3,0.0060072714,0.40158358,0.5038862,-0.38505775,-0.24655762,-0.41144857,-0.2519376
0,4,0,2,0,1,0,2,8,3,0.10018021,0.12734245,-0.45736614,-0.039464008,-0.24655762,-0.41144857,-0.2519376
0,1,2,0,0,1,1,2,8,3,-1.124068,-0.32753652,-1.0581489,-0.051113237,-0.24655762,-0.41144857,-0.2519376
0,4,2,1,0,1,0,0,5,3,0.6652178,-0.35216898,0.6240428,-0.004516327,-0.24655762,-0.41144857,-0.2519376
0,0,2,1,0,1,0,0,0,3,-0.7473762,-0.41752705,0.1434166,0.5507635,-0.24655762,-0.41144857,-0.2519376
0,9,1,1,0,0,0,0,3,3,0.6652178,-0.23130582,-1.2984619,-0.57921153,0.3990158,-0.41144857,-0.2519376
0,8,2,2,0,0,0,0,0,3,-1.2182409,-0.17021738,0.02326005,1.137108,-0.24655762,-0.41144857,-0.2519376
0,9,0,1,0,1,0,0,9,3,-0.7473762,-0.2007616,0.26357314,-0.08217784,-0.56934434,-0.41144857,-0.2519376
0,7,2,0,0,0,1,2,5,3,-0.37068447,-0.4474144,-1.6589316,0.44203737,-0.56934434,-0.41144857,-0.2519376
0,4,2,2,0,0,1,0,1,3,-1.0298951,-0.46646348,0.3837297,-0.94422066,4.91803,-0.41144857,-0.2519376
0,9,0,1,0,1,0,0,3,0,-0.4648574,-0.47828704,-1.6589316,-0.2840978,-0.56934434,2.1152983,0.6163286
0,4,1,2,0,1,1,0,5,3,-0.1823386,-0.095991634,-0.8178358,-0.72676843,-0.56934434,-0.41144857,-0.2519376
0,9,1,1,0,1,0,0,8,0,-0.1823386,-0.60341984,-1.0581489,-0.35011005,0.0762291,2.6046684,0.18219551
0,8,2,1,0,1,0,0,8,0,-1.124068,-0.3968358,-0.33720958,-0.9248053,1.0445893,3.1739354,3.6552603
0,1,1,0,0,1,0,0,3,0,-0.37068447,-0.4181839,-1.6589316,0.523582,-0.56934434,2.0453885,1.4845948
0,7,1,1,0,1,1,2,8,3,0.2885261,-0.001731515,-1.2984619,-0.031697858,-0.56934434,-0.41144857,-0.2519376
0,1,1,3,0,0,0,0,1,3,1.4186013,-0.4474144,0.26357314,-0.68405455,0.0762291,-0.41144857,-0.2519376
0,11,1,1,0,0,0,0,1,3,0.7593908,-0.030633574,-0.45736614,-0.5481469,2.0129495,-0.41144857,-0.2519376
0,1,1,0,0,1,0,0,8,0,0.8535637,-0.4474144,-0.33720958,-0.49378386,-0.56934434,3.2338583,0.6163286
0,4,1,1,0,0,1,0,3,0,-0.37068447,-0.44413006,-1.6589316,-0.36564237,-0.56934434,2.095324,0.6163286
0,6,1,1,0,0,0,2,8,3,-1.124068,-0.4474144,1.2248255,0.8186957,-0.24655762,-0.41144857,-0.2519376
0,0,0,1,0,0,0,0,11,3,2.077812,1.0896497,-0.0968965,2.6981044,-0.24655762,-0.41144857,-0.2519376
0,1,2,0,0,0,0,2,6,3,0.0060072714,-0.5150715,0.5038862,0.3255451,-0.56934434,-0.41144857,-0.2519376
0,4,2,1,0,1,0,2,8,3,0.47687194,-0.3505268,0.86435586,-0.4549531,1.0445893,-0.41144857,-0.2519376
0,3,1,1,0,1,0,0,8,0,1.2302555,-0.0592072,-1.1783054,-0.54426384,-0.24655762,2.0054398,0.6163286
0,10,2,0,0,0,1,0,9,3,-0.84154916,-0.1482124,0.5038862,-0.8393776,1.367376,-0.41144857,-0.2519376
0,1,1,0,0,1,0,0,8,1,-0.37068447,-0.5170421,-0.0968965,-0.26856548,0.0762291,3.1140125,0.18219551
0,1,1,0,0,0,0,0,8,3,1.2302555,-0.2129136,-1.2984619,-0.12877475,-0.56934434,-0.41144857,-0.2519376
0,9,2,1,0,0,0,2,6,3,0.10018021,-0.45234087,1.104669,-0.72676843,-0.56934434,-0.41144857,-0.2519376
0,4,1,2,0,0,0,0,9,3,-0.7473762,-0.0703739,0.3837297,0.15857285,-0.56934434,-0.41144857,-0.2519376
0,4,2,2,0,0,0,0,1,3,0.10018021,-0.37286022,0.5038862,0.65948963,1.6901627,-0.41144857,-0.2519376
0,1,1,1,0,1,0,0,0,1,-0.55903035,-0.35118368,0.1434166,2.9466212,-0.56934434,2.8443596,0.18219551
0,4,0,3,0,0,0,0,9,3,1.6069472,0.7014424,0.3837297,-0.32292855,-0.56934434,-0.41144857,-0.2519376
0,1,1,1,0,1,0,0,8,0,0.7593908,0.22225943,-1.1783054,0.74880034,-0.56934434,1.2863656,0.6163286
0,1,1,1,0,1,0,2,6,3,1.0419096,1.3964056,0.5038862,-0.3151624,0.0762291,-0.41144857,-0.2519376
0,9,2,1,0,0,0,0,5,3,-0.6532033,0.43376997,1.4651387,-0.71900225,-0.24655762,-0.41144857,-0.2519376
0,4,2,2,0,1,0,2,8,3,-0.6532033,-0.10584461,0.5038862,-0.62969154,-0.24655762,-0.41144857,-0.2519376
0,10,1,0,1,1,0,0,3,3,0.2885261,-0.461537,-0.8178358,0.123625174,1.0445893,-0.41144857,-0.2519376
0,1,1,1,0,1,0,0,8,3,1.0419096,-0.23951663,-0.21705304,0.13139132,-0.56934434,-0.41144857,-0.2519376
0,1,1,1,0,1,0,0,8,3,-0.55903035,-0.024721788,-0.21705304,-0.027814781,0.0762291,-0.41144857,-0.2519376
0,6,1,1,0,0,1,0,1,3,1.2302555,-0.20273219,1.104669,-0.57532847,1.0445893,-0.41144857,-0.2519376
0,3,1,0,0,0,0,0,1,3,-0.9357221,-0.4392036,0.6240428,-0.346227,0.72180253,-0.41144857,-0.2519376
0,9,0,1,0,1,0,0,8,3,-0.7473762,-0.4474144,-1.0581489,-0.3151624,-0.24655762,-0.41144857,-0.2519376
0,1,2,0,0,1,0,2,6,3,-0.37068447,-0.4474144,-1.2984619,0.19740361,-0.24655762,-0.41144857,-0.2519376
0,5,0,1,0,0,0,1,10,1,2.6428494,1.054179,1.344982,-0.43553773,-0.24655762,0.15781854,0.18219551
0,4,2,2,0,0,0,2,6,3,-0.37068447,-0.3685906,-1.2984619,3.3582273,-0.56934434,-0.41144857,-0.2519376
0,1,1,1,0,1,0,0,9,3,-0.7473762,-0.439532,0.26357314,-0.28798085,-0.56934434,-0.41144857,-0.2519376
0,3,1,1,0,0,0,0,1,3,0.7593908,-0.37811515,0.74419934,-0.14819013,-0.24655762,-0.41144857,-0.2519376
0,3,0,1,0,0,0,2,6,3,0.57104486,0.029798003,-0.45736614,0.17410515,-0.56934434,-0.41144857,-0.2519376
0,4,1,2,0,1,0,0,1,3,-0.55903035,0.048847087,-0.45736614,-0.124891676,0.3990158,-0.41144857,-0.2519376
0,7,1,1,0,1,0,0,3,3,-0.37068447,0.059356928,0.02326005,-0.46660233,-0.24655762,-0.41144857,-0.2519376
0,4,1,0,0,1,0,1,5,3,0.57104486,0.46989754,1.104669,-0.60639304,0.3990158,-0.41144857,-0.2519376
0,7,2,1,0,1,1,2,8,3,-1.5949327,-0.43000746,1.4651387,-0.124891676,-0.56934434,-0.41144857,-0.2519376
0,4,1,2,0,0,0,2,6,3,1.2302555,5.084374,-0.5775227,-0.55203,-0.56934434,-0.41144857,-0.2519376
0,9,2,1,0,1,0,2,6,3,-0.27651155,-0.29797763,0.5038862,-0.8626761,0.72180253,-0.41144857,-0.2519376
0,0,2,1,0,1,1,0,8,3,0.382699,-0.3354189,-1.2984619,-0.70346993,-0.24655762,-0.41144857,-0.2519376
0,1,2,1,0,0,0,0,3,3,-1.3124138,-0.2664481,-1.5387751,1.191471,-0.24655762,-0.41144857,-0.2519376
0,4,2,1,0,1,0,0,5,0,-0.9357221,-0.38107103,-0.93799233,-0.35399315,-0.56934434,0.21774139,0.18219551
0,1,1,1,0,0,1,1,5,3,0.7593908,-0.4474144,-0.6976792,1.187588,-0.24655762,-0.41144857,-0.2519376
0,1,1,1,0,0,0,0,1,3,1.5127742,0.013704811,0.26357314,-0.5403808,1.367376,-0.41144857,-0.2519376
0,1,1,1,0,1,0,0,8,0,-1.124068,-0.33607578,-0.0968965,-0.757833,0.0762291,3.133987,0.6163286
0,4,1,3,1,1,0,2,8,3,-0.6532033,-0.56335104,-0.0968965,0.27118206,-0.56934434,-0.41144857,-0.2519376
